"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",8,3,0,5
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","No","Yes","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,1,0,0
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",50,29,0,21
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",8,4,0,4
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",7,2,0,5
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","Yes","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,0,0,1
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,0,0
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","No","No","No","Not applicable","Not applicable","Not applicable","Not applicable",19,2,0,17
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",1,1,0,0
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",20,6,0,14
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",2,1,0,1
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","No","indicator (stage 1)","No","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",19,15,0,4
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","No","indicator (stage 1)","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",55,22,0,33
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","No","indicator (stage 1)","No","Yes","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",5,1,0,4
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","No","indicator (stage 1)","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",94,18,0,76
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","No","indicator (stage 1)","Yes","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",9,2,0,7
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","No","indicator (stage 1)","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",31,7,0,24
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","No","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,0,0,1
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",14,11,0,3
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",53,22,0,31
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,0,0,1
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",4,2,0,2
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","Yes","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,1,0,0
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",7,1,0,6
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","No","No","No","Not applicable","Not applicable","Not applicable","Not applicable",68,13,0,55
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","No","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",5,3,0,2
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",5,1,0,4
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",52,11,0,41
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","Yes","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,0,0,1
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","26-39","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",1,0,0,1
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","No","indicator (stage 1)","No","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",10,5,0,5
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","No","indicator (stage 1)","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",49,34,0,15
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","No","indicator (stage 1)","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",118,28,0,90
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","No","indicator (stage 1)","Yes","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",4,1,0,3
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","No","indicator (stage 1)","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",36,9,0,27
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","No","indicator (stage 1)","Yes","Yes","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,1,0,0
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",9,4,0,5
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",49,34,0,15
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,1,0,0
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",1,1,0,0
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",4,0,0,4
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","No","No","No","Not applicable","Not applicable","Not applicable","Not applicable",88,23,0,65
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","No","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,0,0,1
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",3,1,0,2
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",59,14,0,45
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","40-64","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Yes","Yes","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",3,0,0,3
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","65 and over","positive_drug_tests","No","indicator (stage 1)","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",2,1,0,1
2024,"2024-09-01","2024-09-30","nsw","inner regional australia","65 and over","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",2,1,0,1
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","No","indicator (stage 1)","No","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",29,14,0,15
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","No","indicator (stage 1)","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",87,51,0,36
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","No","indicator (stage 1)","No","Yes","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",14,5,0,9
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","No","indicator (stage 1)","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",12,2,0,10
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","No","indicator (stage 1)","Yes","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",3,1,0,2
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","No","indicator (stage 1)","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",7,4,0,3
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","No","indicator (stage 1)","Yes","Yes","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,0,0,1
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","No","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",4,2,0,2
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","No","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",19,10,0,9
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","No","No","Not applicable","Not applicable","Not applicable","Not applicable",88,48,0,40
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","No","Yes","Not applicable","Not applicable","Not applicable","Not applicable",1,1,0,0
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","Yes","No","Not applicable","Not applicable","Not applicable","Not applicable",16,9,0,7
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","No","Yes","Yes","Yes","Not applicable","Not applicable","Not applicable","Not applicable",3,0,0,3
2024,"2024-09-01","2024-09-30","nsw","major cities of australia","17-25","positive_drug_tests","Yes","laboratory or toxicology (stage 3)","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable",1,0,0,1
